FilledLines | Holes | WellSums | LandingHeight | RowTransitions | ColTransitions | Fitness

3.41812681013926000	-7.89926542735165000	-3.38559722472636000	-4.50015882508276000	-3.21788828684877000	-9.34869530544519000	2000000
5.46929761381319000	-7.34127329421442000	-3.55865251669756000	-3.20991073321908000	-2.87696417225140000	-6.83309092157359000	2000000
5.55038925179594000	-7.41146794378565000	-1.79797310538765000	-2.34693225584963000	-2.34928050916088000	-3.38413380562948000	2000000
8.88586220355063000	-7.90363468342270000	-3.42413657927332000	-3.22370469851948000	-2.93743993537614000	-6.46474213313206000	2000000
3.68812908691088000	-7.13063563519121000	-2.68211738135261000	-3.70791524370609000	-2.16272651868459000	-6.02282645258367000	2000000
7.76395915436323000	-7.29179070633966000	-3.80016869693878000	-3.44504753477481000	-2.61164726660980000	-6.62456885900091000	2000000
7.95967387484209000	-7.55758356177552000	-2.59614107227491000	-3.52850483262922000	-2.34203624303530000	-7.64237674976480000	2000000
4.13669545738103000	-8.67752502580510000	-3.56095190764583000	-2.85285037473182000	-3.06083441597422000	-6.81069342087812000	2000000
3.68812908691088000	-7.13063563519121000	-2.68211738135261000	-3.70791524370609000	-2.16272651868459000	-6.02282645258367000	2000000
3.68812908691088000	-7.13063563519121000	-2.68211738135261000	-3.70791524370609000	-2.16272651868459000	-6.02282645258367000	2000000
4.42828036042990000	-7.25918050899252000	-2.11533212570873000	-2.33899619161218000	-1.41263870223387000	-2.36911855812611000	2000000
3.30128733564148000	-6.87720290976673000	-3.03498143750535000	-3.45860122216480000	-2.02610049963905000	-6.18564107180828000	2000000
4.81510002002968000	-6.39619501714593000	-1.27666886659350000	-1.82781515897398000	-1.02770908119234000	-1.66796434597248000	2000000
1.67337557808559000	-8.13719131272949000	-2.67295480388645000	-2.63401218752651000	-2.67136281670385000	-4.54890352701537000	2000000
4.10069979969590000	-5.20114917911606000	-2.37693597060166000	-2.92298936229972000	-2.71406401275558000	-7.61374590209684000	2000000
6.34039425345881000	-7.39061053332802000	-2.76966366996561000	-2.25169008167755000	-1.60507093793791000	-3.56929185014320000	2000000
1.16328529073674000	-7.84970513978389000	-3.77346444118337000	-2.55821735734033000	-3.14775116620646000	-7.98828251476124000	2000000
1.78410796859225000	-7.65243647078118000	-3.22722343068574000	-3.28222332422400000	-1.80076060081777000	-7.62380201366974000	2000000
3.56095990614158000	-8.19149500565483000	-2.87750862812037000	-4.08039914335412000	-2.91069709239632000	-5.67142561456058000	2000000
6.34039425345881000	-7.39061053332802000	-2.76966366996561000	-2.25169008167755000	-1.60507093793791000	-3.56929185014320000	2000000
9.72567855796055000	-9.66237652500159000	-3.33881074178693000	-2.86073999529125000	-3.16842062512207000	-6.20120062780752000	2000000
3.79624715898809000	-7.64343312728075000	-2.82702089716586000	-3.43120171496915000	-2.99364699458121000	-5.94363145905930000	2000000
5.27973052560096000	-6.64276572292883000	-1.82876769461470000	-3.10984405223435000	-1.22640286993557000	-3.96475480069313000	2000000
8.88586220355063000	-7.90363468342270000	-3.42413657927332000	-3.22370469851948000	-2.93743993537614000	-6.46474213313206000	2000000
4.66951746919377000	-8.72966956734646000	-2.60059003893038000	-2.22714639370397000	-2.94102947993608000	-5.51265384897289000	2000000
3.12942246491342000	-7.67353000037835000	-1.94085426999200000	-2.16851239265568000	-1.84495192938277000	-2.84798508384899000	2000000
8.30965928318884000	-7.61694693580039000	-4.00573226049955000	-3.08731292957470000	-3.08545491525598000	-6.71027885341061000	1989492
7.94335055168061000	-8.15011368252122000	-2.46993272781812000	-2.99630429258423000	-2.80790556249805000	-5.55539513262886000	1978480
6.31394461692141000	-5.50031605695148000	-2.94264013570963000	-4.40335395515855000	-2.31667083759800000	-8.55045098627045000	1919600
7.66973117053056000	-7.01642165988142000	-4.08654060003641000	-2.66884261379916000	-2.58489496791744000	-6.55705884102614000	1918349
2.83915532761280000	-7.54186488773103000	-1.88692949515328000	-1.70227128180716000	-1.87410602360516000	-3.82724871804086000	1906848
7.31885245063716000	-6.20065614885055000	-2.42397868416546000	-4.23022464119480000	-1.83301370628157000	-7.23605293039925000	1905460
3.79624715898809000	-7.64343312728075000	-2.82702089716586000	-3.43120171496915000	-2.99364699458121000	-5.94363145905930000	1880577
